
1675871186284, 2707550, 4.589098503306648
1675871406358, 2707483, 4.589552732911678
1675871486338, 2706011, 4.599806870406467
1675871666278, 2699675, 4.838399305082436
834760890, 2689426, 4.870759972008397
1675872086297, 2687378, 4.874817125952419
1675872126279, 2687378, 4.874817125952419
1675872306278, 2684562, 4.88788595556685
1675872526305, 2684553, 4.887928877245802
1675872566282, 2684553, 4.887928877245802
1675873046361, 2601002, 4.972996888866222
1675873186297, 2601450, 4.971202900755616
1675875246268, 2526485, 4.714352527091043
1675875966257, 2513782, 4.848430072020268
1675876086286, 2513142, 4.856229710707001
1675876646306, 2501941, 5.0
1676074146277, 1124607, 2.3
1676241866402, 3172242, 5.984439309088455
1676241866402, 3172242, 5.984439309088455
1676241866402, 3172242, 5.984439309088455
1676243826294, 3292313, 5.345142406752108
1676832946572, 16813676, 3.1431878760404324
1676833326462, 16793939, 3.213464635234643
1676833466344, 16664507, 3.354802614302804
1676833486931, 16643898, 3.3996263237018627
1676833506289, 16501791, 3.4198329770176374
1676833546432, 16545763, 3.347482803912758
1676833786345, 16369090, 3.49056338135548
1676833786345, 16369090, 3.49056338135548
1676833786345, 16369090, 3.49056338135548
1676833786345, 16369090, 3.49056338135548
1676833786345, 16369090, 3.49056338135548
1676833786345, 16369090, 3.49056338135548
1676833786345, 16369090, 3.49056338135548
1676833806298, 16353457, 3.4943101522762037
1676833806298, 16353457, 3.4943101522762037
1676833806298, 16353457, 3.4943101522762037
1676833806298, 16353457, 3.4943101522762037
1676833806298, 16353457, 3.4943101522762037
1676833806298, 16353457, 3.4943101522762037
1676833806298, 16353457, 3.4943101522762037
1676833806298, 16353457, 3.4943101522762037
1676833806298, 16353457, 3.4943101522762037
1676833806298, 16353457, 3.4943101522762037
1676833806298, 16353457, 3.4943101522762037
1676833806298, 16353457, 3.4943101522762037
1676833866317, 16309385, 3.5
1676833866317, 16309385, 3.5
1676833866317, 16309385, 3.5
1676833866317, 16309385, 3.5
1676833886364, 16508193, 3.449102155134894
1676833906430, 16489994, 3.451501733337272
1676833906430, 16489994, 3.451501733337272
1676833906430, 16489994, 3.451501733337272
1676833926325, 16467281, 3.4548468643655807
1676833926325, 16467281, 3.4548468643655807
1676833946344, 16451736, 3.4573984348112345
1676852406347, 18210233, 2.5718033759300574
1676852426427, 18203961, 2.57298393333211
1676852426427, 18203961, 2.57298393333211
1676852426427, 18203961, 2.57298393333211
1676898786861, 17205482, 2.9992024171310643
1676898986293, 17315580, 2.9511897805259224
1676899006544, 17306859, 2.9548604692598075
1676899006544, 17306859, 2.9548604692598075
1676899006544, 17306859, 2.9548604692598075
1676899026418, 17302955, 2.956562060230791
1676900286272, 17039560, 3.0
1676901626482, 17049320, 2.966686578443603
1676901626482, 17049320, 2.966686578443603
1676901666273, 17041767, 2.970259501430323
1676901666273, 17041767, 2.970259501430323
1676910866354, 16659312, 3.2277843603438443
1676910866354, 16659312, 3.2277843603438443
1676910866354, 16659312, 3.2277843603438443
1676910866354, 16659312, 3.2277843603438443
1676910866354, 16659312, 3.2277843603438443
1676910866354, 16659312, 3.2277843603438443
1676910866354, 16659312, 3.2277843603438443
1676910866354, 16659312, 3.2277843603438443
1676910866354, 16659312, 3.2277843603438443
1676910866354, 16659312, 3.2277843603438443
1676910866354, 16659312, 3.2277843603438443
1676910866354, 16659312, 3.2277843603438443
1676910866354, 16659312, 3.2277843603438443
1676910866354, 16659312, 3.2277843603438443
1676910866354, 16659312, 3.2277843603438443
1676910866354, 16659312, 3.2277843603438443
1676910866354, 16659312, 3.2277843603438443
1676910866354, 16659312, 3.2277843603438443
1676910866354, 16659312, 3.2277843603438443
1676910866354, 16659312, 3.2277843603438443
1676910866354, 16659312, 3.2277843603438443
1676910866354, 16659312, 3.2277843603438443
1676910866354, 16659312, 3.2277843603438443
1676910866354, 16659312, 3.2277843603438443
1676910866354, 16659312, 3.2277843603438443
1676910866354, 16659312, 3.2277843603438443
1676910866354, 16659312, 3.2277843603438443
1676910866354, 16659312, 3.2277843603438443
1676910866354, 16659312, 3.2277843603438443
1676910866354, 16659312, 3.2277843603438443
1676910866354, 16659312, 3.2277843603438443
1676910866354, 16659312, 3.2277843603438443
1676910866354, 16659312, 3.2277843603438443
1676910886351, 16650888, 3.232893311003842
1676910886351, 16650888, 3.232893311003842
1676910886351, 16650888, 3.232893311003842
1676910886351, 16650888, 3.232893311003842
1676910886351, 16650888, 3.232893311003842
1676910886351, 16650888, 3.232893311003842
1676910886351, 16650888, 3.232893311003842
1676910886351, 16650888, 3.232893311003842
1676910886351, 16650888, 3.232893311003842
1676910886351, 16650888, 3.232893311003842
1676910886351, 16650888, 3.232893311003842
1676910886351, 16650888, 3.232893311003842
1676910886351, 16650888, 3.232893311003842
1676910886351, 16650888, 3.232893311003842
1676910886351, 16650888, 3.232893311003842
1676910886351, 16650888, 3.232893311003842
1676910886351, 16650888, 3.232893311003842
1676910886351, 16650888, 3.232893311003842
1676910886351, 16650888, 3.232893311003842
1676910886351, 16650888, 3.232893311003842
1676910886351, 16650888, 3.232893311003842
1676910886351, 16650888, 3.232893311003842
1676910886351, 16650888, 3.232893311003842
1676910886351, 16650888, 3.232893311003842
