
1675872366277, 16612, 480275.50890804606
1675872566282, 16612, 480250.0581661891
1676074186280, 20790, 478012.6498829041
1676241886469, 21180, 475008.8631455399
1676241886469, 21180, 475008.8631455399
1676899726383, 30033, 466851.2957516341
1676899786389, 30029, 466904.3429276317
1676899786389, 30029, 466904.3429276317
1676900286272, 30054, 466683.56688000023
1676910906303, 31765, 465989.8128526646
1676910906303, 31765, 465989.8128526646
